,Type,Process_Size,TDP,Die_Size,Transistors,Freq,Vendor,ProcessSize,TransistorSize,DieSize
894,CPU,32.0,35.0,131.0,504.0,2100,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
895,CPU,45.0,45.0,169.0,300.0,2500,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Considerable useable space
896,CPU,130.0,68.0,131.0,55.0,2800,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
897,CPU,32.0,35.0,81.0,384.0,2800,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
898,CPU,32.0,130.0,239.0,1170.0,3466,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
899,CPU,130.0,63.0,80.0,37.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
900,CPU,28.0,65.0,246.0,1178.0,3500,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
901,CPU,130.0,89.0,193.0,105.0,2400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
902,CPU,22.0,65.0,177.0,1400.0,2900,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
903,CPU,130.0,89.0,193.0,106.0,2400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
904,CPU,32.0,115.0,316.0,2400.0,2100,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
905,CPU,22.0,140.0,356.0,2600.0,3500,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
906,CPU,90.0,32.0,125.0,114.0,1600,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Some useable space
907,CPU,22.0,37.0,118.0,1400.0,2400,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
908,CPU,130.0,35.0,131.0,55.0,2600,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
909,CPU,65.0,35.0,77.0,105.0,1800,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
910,CPU,130.0,82.0,193.0,106.0,1400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
911,CPU,32.0,45.0,216.0,1160.0,2400,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Considerable useable space
912,CPU,65.0,65.0,77.0,105.0,2200,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
913,CPU,22.0,37.0,118.0,1400.0,2800,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
914,CPU,130.0,70.0,131.0,55.0,3067,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
915,CPU,32.0,35.0,246.0,1178.0,2900,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
916,CPU,45.0,60.0,263.0,731.0,2133,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
917,CPU,32.0,80.0,239.0,1170.0,2400,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
918,CPU,28.0,35.0,246.0,1178.0,3000,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
919,CPU,65.0,31.0,90.0,151.0,1992,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
920,CPU,22.0,165.0,160.0,1400.0,2500,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
921,CPU,130.0,92.0,146.0,55.0,2600,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
922,CPU,130.0,62.0,101.0,63.0,1667,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
923,CPU,14.0,65.0,192.0,4800.0,3000,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
924,CPU,130.0,32.0,144.0,69.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
925,CPU,32.0,130.0,435.0,2270.0,3300,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
926,CPU,45.0,95.0,346.0,904.0,2700,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
927,CPU,32.0,35.0,246.0,1178.0,1900,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
928,CPU,22.0,95.0,160.0,1400.0,2200,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
929,CPU,130.0,82.0,131.0,55.0,3000,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
930,CPU,90.0,110.0,199.0,233.0,2600,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
931,CPU,14.0,65.0,192.0,4800.0,3100,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
932,CPU,14.0,50.0,213.0,4800.0,2500,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
933,CPU,32.0,3.0,65.0,140.0,1800,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
934,CPU,22.0,54.0,177.0,1400.0,3200,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
935,CPU,32.0,25.0,246.0,1178.0,2100,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
936,CPU,32.0,35.0,81.0,382.0,2667,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
937,CPU,130.0,35.0,131.0,55.0,2200,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
938,CPU,32.0,35.0,81.0,382.0,2267,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
939,CPU,12.0,180.0,213.0,19200.0,3500,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
940,CPU,90.0,84.0,109.0,125.0,3200,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
941,CPU,32.0,130.0,239.0,1170.0,3333,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
942,CPU,14.0,65.0,210.0,4950.0,3500,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
943,CPU,22.0,54.0,177.0,1400.0,3200,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
944,CPU,45.0,65.0,82.0,228.0,2500,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
945,CPU,90.0,89.0,220.0,154.0,2400,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
946,CPU,90.0,67.0,156.0,154.0,2000,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
947,CPU,32.0,35.0,246.0,1178.0,2500,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
948,CPU,65.0,65.0,118.0,221.0,1800,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
949,CPU,45.0,82.0,296.0,774.0,2533,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
950,CPU,130.0,89.0,131.0,55.0,3400,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
951,CPU,130.0,73.0,146.0,55.0,2600,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
952,CPU,90.0,62.0,183.0,154.0,2200,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
953,CPU,90.0,84.0,109.0,169.0,3000,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
954,CPU,65.0,65.0,76.0,105.0,1866,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
955,CPU,130.0,55.0,193.0,106.0,2000,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
956,CPU,130.0,62.0,101.0,63.0,1750,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
957,CPU,65.0,31.0,90.0,151.0,2333,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
958,CPU,130.0,89.0,144.0,69.0,2200,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
959,CPU,12.0,15.0,210.0,4940.0,2600,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
960,CPU,45.0,25.0,117.0,410.0,1800,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Some useable space
961,CPU,130.0,89.0,217.0,55.0,2790,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
962,CPU,90.0,115.0,109.0,125.0,3200,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
963,CPU,130.0,65.0,80.0,37.0,2000,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
964,CPU,65.0,65.0,143.0,291.0,1860,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
965,CPU,45.0,80.0,258.0,758.0,3100,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
966,CPU,22.0,54.0,177.0,1400.0,2900,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
967,CPU,32.0,65.0,131.0,504.0,2600,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
968,CPU,90.0,125.0,235.0,227.0,2600,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Most useable space
969,CPU,45.0,4.0,96.0,47.0,1600,Intel,Highly Compact(32-45nm),Infinitesimal(1-37nm),Least useable space
970,CPU,130.0,69.0,131.0,55.0,2600,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
971,CPU,12.0,15.0,210.0,4940.0,2100,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
972,CPU,22.0,47.0,264.0,1400.0,2600,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
973,CPU,130.0,35.0,193.0,106.0,2000,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
974,CPU,180.0,58.0,217.0,42.0,1500,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
975,CPU,14.0,15.0,210.0,4950.0,2300,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
976,CPU,45.0,82.0,296.0,774.0,2666,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
977,CPU,45.0,95.0,263.0,731.0,2800,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
978,CPU,180.0,72.0,217.0,42.0,2000,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
979,CPU,90.0,89.0,220.0,154.0,2400,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
980,CPU,65.0,75.0,143.0,291.0,2933,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
981,CPU,90.0,84.0,109.0,125.0,2667,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
982,CPU,130.0,97.0,237.0,286.0,3200,Intel,Slightly Compact(90-180nm),Approaching Subatomic(37-125nm),Most useable space
983,CPU,22.0,37.0,118.0,1400.0,2000,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
984,CPU,14.0,65.0,210.0,4950.0,3500,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
985,CPU,45.0,95.0,258.0,758.0,3000,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
986,CPU,7.0,155.0,74.0,3800.0,3500,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Least useable space
987,CPU,90.0,88.0,112.0,125.0,2800,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Some useable space
988,CPU,65.0,22.0,77.0,122.0,1800,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
989,CPU,65.0,65.0,126.0,154.0,2500,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
990,CPU,32.0,35.0,131.0,504.0,1900,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
991,CPU,32.0,65.0,216.0,1160.0,2500,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Considerable useable space
992,CPU,32.0,35.0,131.0,504.0,2200,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
993,CPU,130.0,82.0,193.0,106.0,1400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
994,CPU,90.0,65.0,220.0,154.0,2200,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
995,CPU,45.0,125.0,346.0,904.0,3000,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
996,CPU,65.0,95.0,143.0,582.0,2400,Intel,Compact(45-90nm),Microminiature(125-410nm),Some useable space
997,CPU,45.0,35.0,107.0,410.0,2100,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
998,CPU,22.0,54.0,177.0,1400.0,2800,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
999,CPU,65.0,150.0,435.0,1328.0,3166,Intel,Compact(45-90nm),Microscopic(410-1178nm),Most useable space
1000,CPU,45.0,65.0,82.0,228.0,2933,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
1001,CPU,32.0,45.0,246.0,1178.0,2500,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1002,CPU,180.0,66.0,150.0,37.0,1533,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1003,CPU,22.0,95.0,160.0,1400.0,1900,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1004,CPU,28.0,25.0,124.0,1200.0,2900,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1005,CPU,22.0,35.0,177.0,1400.0,2900,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1006,CPU,45.0,65.0,117.0,410.0,2800,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Some useable space
1007,CPU,130.0,82.0,193.0,106.0,1400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1008,CPU,32.0,65.0,246.0,1178.0,3500,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1009,CPU,90.0,21.0,84.0,140.0,1800,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
1010,CPU,90.0,89.0,156.0,154.0,2400,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1011,CPU,32.0,65.0,315.0,1200.0,2600,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1012,CPU,22.0,95.0,160.0,1400.0,2000,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1013,CPU,14.0,65.0,192.0,4800.0,3100,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1014,CPU,45.0,125.0,346.0,904.0,3500,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1015,CPU,32.0,95.0,239.0,1170.0,2800,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1016,CPU,90.0,62.0,84.0,63.0,1600,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1017,CPU,45.0,80.0,258.0,758.0,2800,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1018,CPU,45.0,65.0,117.0,410.0,3100,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Some useable space
1019,CPU,90.0,115.0,109.0,125.0,3400,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1020,CPU,45.0,80.0,263.0,731.0,1866,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1021,CPU,32.0,65.0,131.0,504.0,2700,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1022,CPU,130.0,89.0,144.0,105.0,2400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1023,CPU,130.0,66.0,131.0,55.0,2667,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1024,CPU,32.0,115.0,316.0,2400.0,2300,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1025,CPU,32.0,115.0,316.0,2400.0,2400,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1026,CPU,65.0,95.0,285.0,450.0,2400,AMD,Compact(45-90nm),Microminiature(125-410nm),Most useable space
1027,CPU,130.0,35.0,193.0,106.0,1600,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1028,CPU,65.0,95.0,285.0,450.0,2300,AMD,Compact(45-90nm),Microminiature(125-410nm),Most useable space
1029,CPU,65.0,65.0,126.0,154.0,2800,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1030,CPU,32.0,73.0,81.0,382.0,3333,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
1031,CPU,90.0,84.0,109.0,125.0,3200,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1032,CPU,130.0,73.0,146.0,55.0,2100,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1033,CPU,32.0,35.0,131.0,504.0,2700,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1034,CPU,90.0,84.0,109.0,125.0,3060,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1035,CPU,7.0,35.0,156.0,9800.0,2800,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1036,CPU,90.0,84.0,109.0,125.0,3060,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1037,CPU,65.0,45.0,126.0,154.0,2300,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1038,CPU,45.0,130.0,107.0,820.0,3000,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Least useable space
1039,CPU,32.0,10.0,66.0,176.0,2133,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
1040,CPU,14.0,65.0,192.0,4800.0,3200,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1041,CPU,180.0,63.0,150.0,37.0,1400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1042,CPU,7.0,280.0,74.0,3800.0,2900,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Least useable space
1043,CPU,65.0,130.0,140.0,376.0,3400,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1044,CPU,32.0,100.0,228.0,1178.0,3000,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1045,CPU,180.0,61.0,217.0,42.0,1600,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1046,CPU,22.0,115.0,160.0,1400.0,2100,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1047,CPU,7.0,225.0,74.0,3800.0,2400,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Least useable space
1048,CPU,45.0,125.0,258.0,758.0,3000,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1049,CPU,22.0,80.0,160.0,1400.0,2400,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1050,CPU,90.0,89.0,115.0,105.0,2400,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Some useable space
1051,CPU,32.0,17.0,149.0,624.0,1600,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1052,CPU,65.0,130.0,143.0,582.0,2933,Intel,Compact(45-90nm),Microminiature(125-410nm),Some useable space
1053,CPU,22.0,140.0,356.0,2600.0,3000,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1054,CPU,32.0,65.0,131.0,504.0,2500,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1055,CPU,14.0,51.0,150.0,1400.0,3300,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1056,CPU,130.0,110.0,146.0,55.0,3060,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1057,CPU,130.0,25.0,144.0,69.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1058,CPU,32.0,95.0,239.0,1170.0,2933,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1059,CPU,14.0,140.0,213.0,9600.0,3200,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1060,CPU,32.0,45.0,216.0,1160.0,2400,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Considerable useable space
1061,CPU,45.0,130.0,263.0,731.0,2666,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1062,CPU,45.0,65.0,82.0,228.0,2400,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
1063,CPU,90.0,135.0,213.0,200.0,3000,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
1064,CPU,32.0,95.0,216.0,1160.0,3100,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Considerable useable space
1065,CPU,65.0,27.0,90.0,151.0,1660,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
1066,CPU,90.0,84.0,109.0,125.0,3000,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1067,CPU,90.0,84.0,109.0,169.0,3400,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
1068,CPU,45.0,130.0,263.0,731.0,3200,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1069,CPU,45.0,65.0,82.0,228.0,2800,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
1070,CPU,130.0,53.0,80.0,37.0,1600,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
1071,CPU,130.0,89.0,217.0,55.0,2394,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1072,CPU,130.0,82.0,193.0,106.0,1600,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1073,CPU,90.0,84.0,109.0,125.0,2800,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1074,CPU,32.0,45.0,216.0,1160.0,2500,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Considerable useable space
1075,CPU,22.0,130.0,160.0,1400.0,3400,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1076,CPU,14.0,35.0,192.0,4800.0,3400,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1077,CPU,32.0,130.0,239.0,1170.0,3333,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1078,CPU,65.0,84.0,109.0,125.0,3200,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1079,CPU,65.0,35.0,77.0,105.0,2200,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1080,CPU,130.0,68.0,101.0,63.0,2167,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
1081,CPU,32.0,25.0,315.0,1200.0,1900,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1082,CPU,7.0,35.0,156.0,9800.0,2900,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1083,CPU,90.0,35.0,125.0,114.0,2400,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Some useable space
1084,CPU,32.0,35.0,131.0,504.0,1600,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1085,CPU,22.0,47.0,264.0,1400.0,2400,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1086,CPU,90.0,130.0,206.0,169.0,2800,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
1087,CPU,32.0,35.0,149.0,624.0,2100,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1088,CPU,130.0,60.0,80.0,37.0,1667,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
1089,CPU,45.0,80.0,258.0,758.0,3300,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1090,CPU,32.0,35.0,81.0,384.0,1877,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
1091,CPU,45.0,8.0,96.0,47.0,1600,Intel,Highly Compact(32-45nm),Infinitesimal(1-37nm),Least useable space
1092,CPU,90.0,84.0,109.0,125.0,2660,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1093,CPU,22.0,35.0,118.0,1400.0,2400,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1094,CPU,32.0,95.0,315.0,1200.0,3500,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1095,CPU,32.0,85.0,315.0,2400.0,1800,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1096,CPU,65.0,130.0,140.0,376.0,2800,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1097,CPU,45.0,2.0,65.0,140.0,1600,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
1098,CPU,65.0,45.0,77.0,122.0,2000,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1099,CPU,45.0,80.0,263.0,731.0,2400,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1100,CPU,45.0,136.0,107.0,820.0,3200,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Least useable space
1101,CPU,130.0,30.0,193.0,106.0,1400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1102,CPU,32.0,35.0,228.0,1178.0,1600,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1103,CPU,32.0,35.0,81.0,384.0,2677,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
1104,CPU,65.0,65.0,126.0,154.0,2900,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1105,CPU,130.0,62.0,101.0,63.0,2000,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
1106,CPU,45.0,95.0,258.0,758.0,2800,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1107,CPU,7.0,120.0,74.0,3800.0,2800,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Least useable space
1108,CPU,65.0,45.0,126.0,154.0,1900,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1109,CPU,22.0,84.0,177.0,1400.0,3500,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1110,CPU,65.0,130.0,140.0,376.0,3460,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1111,CPU,22.0,37.0,264.0,1400.0,2300,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1112,CPU,130.0,62.0,144.0,69.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1113,CPU,90.0,135.0,169.0,178.0,3000,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
1114,CPU,32.0,35.0,149.0,624.0,2400,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
