,Unnamed: 0,Type,Process_Size,TDP,Die_Size,Transistors,Freq,Vendor,FP16_GFLOPS,FP32_GFLOPS,FP64_GFLOPS
1057,3249,GPU,65.0,,85.0,180.0,350,ATI,,28.0,
1058,3250,GPU,55.0,286.0,256.0,956.0,750,ATI,,1200.0,240.0
1059,3251,GPU,28.0,75.0,398.0,5200.0,823,NVIDIA,,1892.0,59.14
1060,3252,GPU,14.0,15.0,,,350,Intel,844.8,422.4,105.6
1061,3253,GPU,12.0,250.0,815.0,21100.0,1312,NVIDIA,31330.0,15670.0,7834.0
1062,3254,GPU,28.0,,125.0,1550.0,900,AMD,752.6,752.6,47.04
1063,3255,GPU,40.0,219.0,520.0,3000.0,732,NVIDIA,,1405.0,175.7
1064,3256,GPU,28.0,50.0,56.0,690.0,1030,AMD,,659.2,41.2
1065,3257,GPU,28.0,122.0,294.0,3540.0,771,NVIDIA,,2448.0,102.0
1066,3258,GPU,28.0,50.0,77.0,950.0,920,AMD,,588.8,36.8
1067,3259,GPU,90.0,16.0,125.0,177.0,500,NVIDIA,,,
1068,3260,GPU,12.0,50.0,200.0,4700.0,1395,NVIDIA,5914.0,2957.0,92.4
1069,3261,GPU,16.0,250.0,471.0,11800.0,1506,NVIDIA,197.4,12630.0,394.8
1070,3262,GPU,28.0,,123.0,1500.0,900,AMD,,1184.0,74.0
1071,3263,GPU,40.0,23.0,100.0,486.0,575,NVIDIA,,121.4,
1072,3264,GPU,150.0,28.0,97.0,36.0,250,ATI,,,
1073,3265,GPU,28.0,,56.0,690.0,780,AMD,,547.2,34.2
1074,3266,GPU,12.0,15.0,350.0,9000.0,854,NVIDIA,2115.0,1058.0,528.8
1075,3267,GPU,40.0,18.0,57.0,260.0,520,NVIDIA,,39.36,
1076,3268,GPU,150.0,28.0,98.0,36.0,200,ATI,,,
1077,3269,GPU,150.0,11.0,65.0,29.0,250,NVIDIA,,,
1078,3270,GPU,55.0,25.0,67.0,181.0,600,ATI,,48.0,
1079,3271,GPU,55.0,20.0,146.0,514.0,675,ATI,,432.0,
1080,3272,GPU,28.0,30.0,77.0,950.0,650,AMD,,448.0,28.0
1081,3273,GPU,180.0,15.0,112.0,14.0,143,Other,,,
1082,3274,GPU,16.0,100.0,314.0,7200.0,1114,NVIDIA,68.77,4401.0,137.5
1083,3275,GPU,55.0,125.0,260.0,754.0,600,NVIDIA,,336.0,
1084,3276,GPU,130.0,,,,333,Intel,,,
1085,3277,GPU,150.0,,65.0,29.0,250,NVIDIA,,,
1086,3278,GPU,40.0,30.0,104.0,716.0,600,AMD,,576.0,
1087,3279,GPU,40.0,150.0,332.0,1950.0,650,NVIDIA,,873.6,72.8
1088,3280,GPU,40.0,33.0,116.0,585.0,660,NVIDIA,,253.4,21.12
1089,3281,GPU,40.0,45.0,118.0,716.0,600,AMD,,576.0,
1090,3282,GPU,14.0,15.0,210.0,4940.0,300,AMD,921.6,460.8,28.8
1091,3283,GPU,28.0,150.0,212.0,2800.0,925,AMD,,1997.0,124.8
1092,3284,GPU,28.0,300.0,596.0,8900.0,975,AMD,,7987.0,499.2
1093,3285,GPU,65.0,,153.0,390.0,600,ATI,,144.0,
1094,3286,GPU,28.0,,77.0,950.0,620,AMD,,595.2,37.2
1095,3287,GPU,40.0,69.0,144.0,727.0,550,NVIDIA,,257.3,
1096,3288,GPU,150.0,,,80.0,190,Other,,,
1097,3289,GPU,32.0,,149.0,624.0,850,Intel,,211.2,
1098,3290,GPU,150.0,,174.0,80.0,200,Other,,,
1099,3291,GPU,40.0,250.0,520.0,3000.0,651,NVIDIA,,1332.0,666.1
1100,3292,GPU,65.0,182.0,576.0,1400.0,576,NVIDIA,,536.5,67.07
1101,3293,GPU,110.0,,110.0,75.0,350,NVIDIA,,,
1102,3294,GPU,80.0,,73.0,120.0,400,ATI,,,
1103,3295,GPU,40.0,100.0,332.0,1950.0,620,NVIDIA,,952.3,79.36
1104,3296,GPU,110.0,,240.0,160.0,398,ATI,,,
1105,3297,GPU,40.0,32.0,116.0,585.0,753,NVIDIA,,289.0,24.08
1106,3298,GPU,14.0,15.0,,,350,Intel,768.0,384.0,96.0
1107,3299,GPU,28.0,,77.0,950.0,715,AMD,,549.1,34.32
1108,3300,GPU,14.0,15.0,,,350,Intel,403.2,201.6,50.4
1109,3301,GPU,28.0,,125.0,1550.0,940,AMD,752.6,752.6,47.04
1110,3302,GPU,28.0,235.0,561.0,7080.0,732,NVIDIA,,3935.0,1312.0
1111,3303,GPU,150.0,,218.0,117.0,390,ATI,,,
1112,3304,GPU,28.0,80.0,212.0,2800.0,850,AMD,,1997.0,124.8
1113,3305,GPU,28.0,150.0,212.0,2800.0,950,AMD,,2432.0,152.0
1114,3306,GPU,28.0,50.0,77.0,950.0,730,AMD,,599.0,37.44
1115,3307,GPU,28.0,45.0,77.0,950.0,600,AMD,,460.8,28.8
1116,3308,GPU,28.0,,398.0,5200.0,540,NVIDIA,,1106.0,34.56
1117,3309,GPU,28.0,275.0,438.0,6200.0,947,AMD,,4849.0,606.1
1118,3310,GPU,7.0,130.0,158.0,6400.0,1607,AMD,10390.0,5196.0,324.7
1119,3311,GPU,150.0,,142.0,57.0,233,NVIDIA,,,
1120,3312,GPU,40.0,35.0,238.0,1170.0,590,NVIDIA,,339.8,28.32
1121,3313,GPU,130.0,18.0,76.0,60.0,400,ATI,,,
1122,3314,GPU,28.0,,77.0,950.0,725,AMD,,633.6,
1123,3315,GPU,28.0,12.0,116.0,585.0,625,NVIDIA,,120.0,10.0
1124,3316,GPU,110.0,116.0,333.0,302.0,430,NVIDIA,,,
1125,3317,GPU,55.0,30.0,67.0,181.0,800,ATI,,64.0,
1126,3318,GPU,90.0,,125.0,177.0,400,NVIDIA,,,
1127,3319,GPU,14.0,35.0,103.0,2200.0,925,AMD,1248.0,1248.0,78.02
1128,3320,GPU,130.0,,,110.0,300,Other,,,
1129,3321,GPU,22.0,,133.0,1200.0,650,Intel,,268.8,67.2
1130,3322,GPU,28.0,165.0,398.0,5200.0,1127,NVIDIA,,4981.0,155.6
1131,3323,GPU,28.0,,56.0,690.0,955,AMD,,791.0,49.44
1132,3324,GPU,16.0,75.0,314.0,7200.0,886,NVIDIA,89.12,5704.0,178.2
1133,3325,GPU,65.0,125.0,324.0,754.0,600,NVIDIA,,336.0,
1134,3326,GPU,40.0,11.0,104.0,716.0,450,AMD,,360.0,
1135,3327,GPU,28.0,,56.0,690.0,775,AMD,,528.0,33.0
1136,3328,GPU,65.0,45.0,86.0,54.0,147,Other,,,
1137,3329,GPU,14.0,345.0,495.0,12500.0,1406,AMD,27480.0,13740.0,858.6
1138,3330,GPU,40.0,30.0,104.0,627.0,650,AMD,,520.0,
1139,3331,GPU,90.0,135.0,352.0,384.0,650,ATI,,,
1140,3332,GPU,150.0,,174.0,80.0,250,Other,,,
1141,3333,GPU,80.0,66.0,230.0,330.0,575,ATI,,,
1142,3334,GPU,40.0,33.0,118.0,716.0,600,AMD,,576.0,
1143,3335,GPU,40.0,33.0,118.0,716.0,500,AMD,,480.0,
1144,3336,GPU,28.0,40.0,148.0,1870.0,993,NVIDIA,,1017.0,31.78
1145,3337,GPU,28.0,50.0,125.0,1550.0,730,AMD,786.4,786.4,49.15
1146,3338,GPU,22.0,20.0,,,400,Intel,,352.0,88.0
1147,3339,GPU,150.0,,124.0,45.0,250,NVIDIA,,,
1148,3340,GPU,150.0,,174.0,80.0,220,Other,,,
1149,3341,GPU,110.0,,110.0,75.0,400,NVIDIA,,,
1150,3342,GPU,28.0,,123.0,1500.0,725,AMD,,992.0,62.0
1151,3343,GPU,40.0,35.0,67.0,370.0,775,AMD,,248.0,
1152,3344,GPU,28.0,15.0,110.0,1178.0,450,AMD,,115.2,7.2
1153,3345,GPU,14.0,230.0,495.0,12500.0,852,AMD,21500.0,10750.0,672.0
1154,3346,GPU,28.0,33.0,116.0,585.0,775,NVIDIA,,297.6,24.8
1155,3347,GPU,150.0,,92.0,76.0,300,ATI,,,
1156,3348,GPU,40.0,12.0,116.0,585.0,672,NVIDIA,,129.0,10.75
1157,3349,GPU,150.0,,65.0,29.0,220,NVIDIA,,,
1158,3350,GPU,40.0,39.0,104.0,627.0,650,AMD,,520.0,
1159,3351,GPU,40.0,12.0,79.0,292.0,738,NVIDIA,,141.7,11.81
1160,3352,GPU,65.0,226.0,324.0,754.0,600,NVIDIA,,384.0,
1161,3353,GPU,8.0,60.0,276.0,13250.0,817,NVIDIA,9846.0,9846.0,153.8
1162,3354,GPU,90.0,13.0,,,400,Intel,,,
1163,3355,GPU,14.0,15.0,210.0,4940.0,300,AMD,768.0,384.0,24.0
1164,3356,GPU,55.0,95.0,256.0,956.0,625,ATI,,800.0,160.0
1165,3357,GPU,55.0,23.0,121.0,314.0,600,NVIDIA,,96.0,
1166,3358,GPU,150.0,,128.0,57.0,200,NVIDIA,,,
1167,3359,GPU,12.0,250.0,815.0,21100.0,1200,NVIDIA,29800.0,14900.0,7450.0
1168,3360,GPU,55.0,182.0,470.0,1400.0,518,NVIDIA,,414.7,51.84
1169,3361,GPU,40.0,19.0,67.0,370.0,625,AMD,,200.0,
1170,3362,GPU,130.0,37.0,121.0,80.0,325,NVIDIA,,,
1171,3363,GPU,14.0,15.0,210.0,4940.0,300,AMD,922.4,461.2,28.82
1172,3364,GPU,7.0,45.0,156.0,9800.0,300,AMD,3686.0,1843.0,115.2
1173,3365,GPU,55.0,32.0,67.0,181.0,400,ATI,,32.0,
1174,3366,GPU,40.0,160.0,332.0,1950.0,675,NVIDIA,,907.2,75.6
1175,3367,GPU,12.0,31.0,200.0,4700.0,1035,NVIDIA,4570.0,2285.0,71.4
1176,3368,GPU,90.0,145.0,196.0,278.0,500,NVIDIA,,,
1177,3369,GPU,130.0,,,25.0,250,Other,,,
1178,3370,GPU,7.0,100.0,158.0,6400.0,1670,AMD,10390.0,5196.0,324.7
1179,3371,GPU,16.0,100.0,314.0,7200.0,1227,NVIDIA,68.71,4398.0,137.4
1180,3372,GPU,14.0,120.0,495.0,12500.0,1138,AMD,18650.0,9326.0,582.8
1181,3373,GPU,28.0,300.0,352.0,4313.0,825,AMD,,3405.0,851.2
1182,3374,GPU,150.0,,124.0,45.0,325,NVIDIA,,,
1183,3375,GPU,110.0,,154.0,146.0,525,NVIDIA,,,
1184,3376,GPU,150.0,27.0,68.0,60.0,230,ATI,,,
1185,3377,GPU,16.0,100.0,,,935,AMD,3530.0,1765.0,110.3
1186,3378,GPU,180.0,23.0,115.0,30.0,183,ATI,,,
1187,3379,GPU,16.0,120.0,314.0,7200.0,1506,NVIDIA,61.49,3935.0,123.0
1188,3380,GPU,90.0,,73.0,120.0,500,ATI,,,
1189,3381,GPU,150.0,37.0,215.0,110.0,275,ATI,,,
1190,3382,GPU,28.0,50.0,118.0,1270.0,941,NVIDIA,,742.7,30.94
1191,3383,GPU,28.0,200.0,352.0,4313.0,800,AMD,,2867.0,716.8
1192,3384,GPU,28.0,190.0,366.0,5000.0,970,AMD,3476.0,3476.0,217.3
1193,3385,GPU,28.0,75.0,228.0,2940.0,1026,NVIDIA,,1828.0,57.12
1194,3386,GPU,40.0,11.0,59.0,292.0,675,ATI,,108.0,
1195,3387,GPU,28.0,,123.0,1500.0,900,AMD,,1184.0,74.0
1196,3388,GPU,130.0,44.0,199.0,125.0,400,NVIDIA,,,
1197,3389,GPU,28.0,,56.0,690.0,780,AMD,,659.2,41.2
1198,3390,GPU,14.0,100.0,208.0,5000.0,1063,AMD,3656.0,3656.0,228.5
1199,3391,GPU,28.0,64.0,118.0,1270.0,902,NVIDIA,,692.7,28.86
1200,3392,GPU,14.0,75.0,232.0,5700.0,713,AMD,3892.0,3892.0,243.3
1201,3393,GPU,90.0,20.0,125.0,177.0,350,NVIDIA,,,
1202,3394,GPU,28.0,8.0,,,756,NVIDIA,,365.2,11.41
1203,3395,GPU,55.0,59.0,146.0,514.0,750,ATI,,480.0,
1204,3396,GPU,16.0,80.0,200.0,4400.0,1404,NVIDIA,66.8,4275.0,133.6
1205,3397,GPU,55.0,,256.0,956.0,500,ATI,,800.0,160.0
1206,3398,GPU,65.0,35.0,86.0,210.0,480,NVIDIA,,19.2,
1207,3399,GPU,40.0,35.0,116.0,585.0,660,NVIDIA,,253.4,21.12
1208,3400,GPU,40.0,23.0,100.0,486.0,500,NVIDIA,,105.6,
1209,3401,GPU,28.0,95.0,363.0,5000.0,853,AMD,,1310.0,
1210,3402,GPU,0.0,,,,250,Other,,,
1211,3403,GPU,40.0,250.0,520.0,3000.0,651,NVIDIA,,1332.0,666.1
1212,3404,GPU,40.0,7.0,59.0,292.0,500,AMD,,80.0,
1213,3405,GPU,14.0,300.0,495.0,12500.0,1382,AMD,26210.0,13110.0,819.2
1214,3406,GPU,40.0,12.0,116.0,585.0,672,NVIDIA,,129.0,10.75
1215,3407,GPU,55.0,25.0,73.0,242.0,600,ATI,,96.0,
1216,3408,GPU,28.0,47.0,123.0,1500.0,800,AMD,,614.4,38.4
1217,3409,GPU,40.0,25.0,100.0,486.0,475,NVIDIA,,52.8,
1218,3410,GPU,130.0,,289.0,160.0,400,ATI,,,
1219,3411,GPU,28.0,274.0,352.0,4313.0,975,AMD,,3994.0,998.4
1220,3412,GPU,28.0,150.0,212.0,2800.0,900,AMD,,1894.0,118.4
1221,3413,GPU,12.0,250.0,815.0,21100.0,1132,NVIDIA,33320.0,16660.0,8330.0
1222,3414,GPU,28.0,150.0,212.0,2800.0,900,AMD,,1894.0,118.4
1223,3415,GPU,28.0,,398.0,5200.0,924,NVIDIA,,1946.0,60.8
1224,3416,GPU,16.0,120.0,200.0,4400.0,1506,NVIDIA,68.36,4375.0,136.7
1225,3417,GPU,150.0,,,,200,Intel,,,
1226,3418,GPU,150.0,23.0,120.0,60.0,275,ATI,,,
1227,3419,GPU,90.0,97.0,288.0,321.0,594,ATI,,,
1228,3420,GPU,90.0,40.0,125.0,177.0,560,NVIDIA,,,
1229,3421,GPU,28.0,225.0,294.0,3540.0,745,NVIDIA,,2289.0,95.36
1230,3422,GPU,130.0,,121.0,80.0,235,NVIDIA,,,
1231,3423,GPU,55.0,75.0,196.0,505.0,650,NVIDIA,,156.0,
1232,3424,GPU,12.0,250.0,815.0,21100.0,937,NVIDIA,26420.0,13210.0,6605.0
1233,3425,GPU,130.0,,73.0,,300,ATI,,,
1234,3426,GPU,90.0,,81.0,112.0,500,NVIDIA,,,
1235,3427,GPU,130.0,,133.0,82.0,250,NVIDIA,,,
1236,3428,GPU,28.0,225.0,294.0,3540.0,745,NVIDIA,,2289.0,95.36
1237,3429,GPU,150.0,23.0,83.0,60.0,290,ATI,,,
1238,3430,GPU,130.0,20.0,92.0,75.0,250,ATI,,,
1239,3431,GPU,80.0,50.0,127.0,210.0,459,NVIDIA,,29.38,
1240,3432,GPU,28.0,,228.0,2940.0,937,NVIDIA,,2464.0,76.99
1241,3433,GPU,55.0,25.0,67.0,181.0,600,ATI,,48.0,
1242,3434,GPU,110.0,75.0,333.0,302.0,425,NVIDIA,,,
1243,3435,GPU,55.0,,73.0,242.0,500,ATI,,80.0,
1244,3436,GPU,7.0,15.0,156.0,9800.0,400,AMD,3686.0,1843.0,115.2
1245,3437,GPU,28.0,55.0,123.0,1500.0,925,AMD,,947.2,59.2
1246,3438,GPU,40.0,35.0,104.0,716.0,725,AMD,,696.0,
1247,3439,GPU,130.0,46.0,133.0,82.0,475,NVIDIA,,,
1248,3440,GPU,150.0,,81.0,36.0,240,ATI,,,
1249,3441,GPU,28.0,,56.0,690.0,955,AMD,,791.0,49.44
1250,3442,GPU,150.0,10.0,65.0,29.0,250,NVIDIA,,,
1251,3443,GPU,40.0,62.0,238.0,1170.0,625,NVIDIA,,480.0,40.0
1252,3444,GPU,28.0,30.0,,,1029,NVIDIA,,863.2,26.98
1253,3445,GPU,180.0,15.0,112.0,14.0,166,Other,,,
1254,3446,GPU,150.0,,88.0,25.0,250,NVIDIA,,,
1255,3447,GPU,28.0,25.0,87.0,1020.0,902,NVIDIA,,692.7,28.86
1256,3448,GPU,28.0,,125.0,1550.0,780,AMD,653.4,653.4,40.84
1257,3449,GPU,90.0,11.0,,,425,NVIDIA,,,
1258,3450,GPU,55.0,35.0,146.0,514.0,500,ATI,,320.0,
1259,3451,GPU,40.0,50.0,212.0,1700.0,580,AMD,,1114.0,
1260,3452,GPU,28.0,170.0,294.0,3540.0,915,NVIDIA,,2634.0,109.8
1261,3453,GPU,40.0,,166.0,1040.0,850,ATI,,1360.0,
1262,3454,GPU,80.0,11.0,127.0,210.0,400,NVIDIA,,25.6,
1263,3455,GPU,150.0,,215.0,110.0,325,ATI,,,
1264,3456,GPU,150.0,,98.0,36.0,250,ATI,,,
1265,3457,GPU,80.0,,100.0,107.0,450,ATI,,,
1266,3458,GPU,32.0,35.0,227.0,1178.0,593,AMD,,189.8,
1267,3459,GPU,40.0,20.0,104.0,716.0,600,AMD,,576.0,
1268,3460,GPU,150.0,,215.0,117.0,378,ATI,,,
1269,3461,GPU,14.0,375.0,495.0,12500.0,1382,AMD,26210.0,13110.0,819.2
1270,3462,GPU,28.0,4.0,110.0,1178.0,225,AMD,,57.6,3.6
1271,3463,GPU,90.0,27.0,125.0,177.0,400,NVIDIA,,,
1272,3464,GPU,40.0,31.0,57.0,260.0,520,NVIDIA,,39.36,
1273,3465,GPU,65.0,13.0,86.0,210.0,550,NVIDIA,,22.4,
1274,3466,GPU,55.0,106.0,192.0,666.0,777,ATI,,497.3,99.46
1275,3467,GPU,16.0,250.0,471.0,11800.0,1025,NVIDIA,179.2,11470.0,358.3
1276,3468,GPU,14.0,50.0,103.0,2200.0,980,AMD,1121.0,1121.0,70.08
1277,3469,GPU,28.0,15.0,125.0,1200.0,200,AMD,691.2,691.2,345.6
1278,3470,GPU,28.0,33.0,116.0,585.0,625,NVIDIA,,240.0,20.0
1279,3471,GPU,90.0,,100.0,107.0,445,ATI,,,
1280,3472,GPU,90.0,,150.0,157.0,460,ATI,,,
1281,3473,GPU,110.0,,154.0,146.0,300,NVIDIA,,,
1282,3474,GPU,14.0,185.0,232.0,5700.0,1257,AMD,6175.0,6175.0,385.9
1283,3475,GPU,40.0,186.0,389.0,2640.0,750,AMD,,1920.0,480.0
1284,3476,GPU,12.0,90.0,445.0,10800.0,1410,NVIDIA,5699.0,2849.0,89.04
1285,3477,GPU,28.0,15.0,107.0,930.0,800,AMD,,204.8,12.8
1286,3478,GPU,28.0,,398.0,5200.0,924,NVIDIA,,2657.0,83.04
1287,3479,GPU,14.0,15.0,,,300,Intel,806.4,403.2,100.8
1288,3480,GPU,180.0,2.0,64.0,20.0,125,NVIDIA,,,
1289,3481,GPU,14.0,15.0,123.0,,350,Intel,729.6,364.8,91.2
1290,3482,GPU,14.0,15.0,,,300,Intel,768.0,384.0,96.0
1291,3483,GPU,7.0,475.0,331.0,13230.0,1400,AMD,28180.0,14090.0,880.6
1292,3484,GPU,28.0,245.0,561.0,7080.0,745,NVIDIA,,5046.0,1682.0
1293,3485,GPU,150.0,37.0,215.0,110.0,324,ATI,,,
1294,3486,GPU,180.0,23.0,115.0,30.0,166,ATI,,,
1295,3487,GPU,7.0,250.0,331.0,13230.0,1400,AMD,26110.0,13060.0,6528.0
1296,3488,GPU,28.0,45.0,118.0,1270.0,706,NVIDIA,,542.2,22.59
1297,3489,GPU,55.0,35.0,146.0,514.0,675,ATI,,432.0,
1298,3490,GPU,28.0,150.0,212.0,2800.0,825,AMD,,1267.0,79.2
1299,3491,GPU,14.0,15.0,,,300,Intel,691.2,345.6,86.4
1300,3492,GPU,28.0,245.0,561.0,7080.0,745,NVIDIA,,5046.0,1682.0
1301,3493,GPU,90.0,100.0,352.0,384.0,625,ATI,,,
1302,3494,GPU,28.0,50.0,125.0,1550.0,730,AMD,786.4,786.4,49.15
1303,3495,GPU,90.0,13.0,,,400,Intel,,,
1304,3496,GPU,40.0,49.0,116.0,585.0,700,NVIDIA,,268.8,22.4
1305,3497,GPU,10.0,15.0,146.0,,300,Intel,1690.0,844.8,211.2
1306,3498,GPU,180.0,,97.0,30.0,183,ATI,,,
1307,3499,GPU,150.0,,218.0,117.0,380,ATI,,,
1308,3500,GPU,180.0,23.0,111.0,30.0,166,ATI,,,
1309,3501,GPU,55.0,65.0,135.0,378.0,725,ATI,,174.0,
1310,3502,GPU,250.0,15.0,112.0,14.0,166,Other,,,
1311,3503,GPU,14.0,15.0,210.0,4940.0,300,AMD,1843.0,921.6,57.6
1312,3504,GPU,130.0,,76.0,60.0,398,ATI,,,
1313,3505,GPU,14.0,15.0,210.0,4940.0,300,AMD,1691.0,845.6,52.85
1314,3506,GPU,14.0,50.0,103.0,2200.0,1100,AMD,1151.0,1151.0,71.94
1315,3507,GPU,150.0,,,,100,Intel,,,
1316,3508,GPU,90.0,104.0,196.0,278.0,650,NVIDIA,,,
1317,3509,GPU,28.0,15.0,116.0,585.0,625,NVIDIA,,240.0,20.0
1318,3510,GPU,150.0,,65.0,29.0,300,NVIDIA,,,
1319,3511,GPU,40.0,150.0,389.0,2640.0,725,AMD,,1856.0,464.0
1320,3512,GPU,28.0,65.0,77.0,950.0,730,AMD,,599.0,37.44
1321,3513,GPU,32.0,35.0,227.0,1178.0,444,AMD,,213.1,
1322,3514,GPU,12.0,80.0,445.0,10800.0,945,NVIDIA,10600.0,5299.0,165.6
1323,3515,GPU,80.0,29.0,169.0,289.0,625,NVIDIA,,80.0,
1324,3516,GPU,7.0,150.0,251.0,10300.0,1035,AMD,11660.0,5829.0,364.3
1325,3517,GPU,22.0,20.0,,,200,Intel,,368.0,92.0
1326,3518,GPU,,,156.0,,150,ATI,,,
1327,3519,GPU,65.0,140.0,324.0,754.0,675,NVIDIA,,432.1,
1328,3520,GPU,40.0,25.0,67.0,370.0,625,AMD,,200.0,
1329,3521,GPU,28.0,195.0,294.0,3540.0,1006,NVIDIA,,3250.0,135.4
1330,3522,GPU,28.0,15.0,110.0,1178.0,497,AMD,,127.2,7.952
1331,3523,GPU,40.0,127.0,255.0,1700.0,775,AMD,,1488.0,
1332,3524,GPU,14.0,75.0,123.0,3000.0,1090,AMD,2150.0,2150.0,134.4
1333,3525,GPU,40.0,150.0,255.0,1700.0,840,AMD,,1344.0,
1334,3526,GPU,130.0,,281.0,160.0,425,ATI,,,
1335,3527,GPU,90.0,520.0,484.0,681.0,600,NVIDIA,,345.6,
1336,3528,GPU,40.0,75.0,332.0,1950.0,535,NVIDIA,,616.3,51.36
1337,3529,GPU,14.0,47.0,132.0,3300.0,1266,NVIDIA,29.6,1894.0,59.2
1338,3530,GPU,40.0,29.0,79.0,292.0,810,NVIDIA,,155.5,12.96
1339,3531,GPU,150.0,,65.0,29.0,250,NVIDIA,,,
1340,3532,GPU,40.0,35.0,238.0,1170.0,525,NVIDIA,,302.4,25.2
1341,3533,GPU,150.0,,65.0,29.0,300,NVIDIA,,,
1342,3534,GPU,150.0,23.0,83.0,60.0,250,ATI,,,
1343,3535,GPU,40.0,15.0,116.0,585.0,660,NVIDIA,,253.4,21.12
1344,3536,GPU,12.0,125.0,284.0,6600.0,1530,NVIDIA,10050.0,5027.0,157.1
1345,3537,GPU,28.0,,56.0,690.0,780,AMD,,547.2,34.2
1346,3538,GPU,90.0,45.0,196.0,278.0,500,NVIDIA,,,
1347,3539,GPU,40.0,35.0,238.0,1170.0,675,NVIDIA,,388.8,32.4
1348,3540,GPU,40.0,25.0,116.0,585.0,672,NVIDIA,,258.0,21.5
1349,3541,GPU,28.0,45.0,148.0,1870.0,902,NVIDIA,,1155.0,36.08
1350,3542,GPU,28.0,100.0,398.0,5200.0,722,NVIDIA,,2218.0,69.31
1351,3543,GPU,16.0,120.0,200.0,4400.0,1506,NVIDIA,68.36,4375.0,136.7
1352,3544,GPU,28.0,55.0,148.0,1870.0,1033,NVIDIA,,793.3,24.79
1353,3545,GPU,14.0,130.0,232.0,5700.0,1188,AMD,,5728.0,358.0
1354,3546,GPU,150.0,,174.0,80.0,200,Other,,,
1355,3547,GPU,130.0,150.0,225.0,222.0,425,NVIDIA,,,
1356,3548,GPU,40.0,25.0,57.0,260.0,520,NVIDIA,,19.68,
1357,3549,GPU,90.0,125.0,352.0,384.0,670,ATI,,,
1358,3550,GPU,80.0,55.0,230.0,330.0,540,ATI,,,
1359,3551,GPU,14.0,50.0,123.0,3000.0,1125,AMD,,2460.0,153.7
1360,3552,GPU,22.0,45.0,133.0,1200.0,650,Intel,,256.0,64.0
1361,3553,GPU,150.0,,128.0,57.0,175,NVIDIA,,,
1362,3554,GPU,40.0,244.0,520.0,3000.0,772,NVIDIA,,1581.0,197.6
1363,3555,GPU,130.0,,,,200,Intel,,,
1364,3556,GPU,14.0,15.0,,,300,Intel,768.0,384.0,96.0
1365,3557,GPU,110.0,,154.0,146.0,400,NVIDIA,,,
1366,3558,GPU,65.0,95.0,240.0,505.0,600,NVIDIA,,192.0,
1367,3559,GPU,130.0,,281.0,160.0,350,ATI,,,
1368,3560,GPU,40.0,50.0,116.0,585.0,700,NVIDIA,,268.8,22.4
1369,3561,GPU,40.0,116.0,238.0,1170.0,900,NVIDIA,,691.2,57.6
1370,3562,GPU,7.0,85.0,158.0,6400.0,1000,AMD,9574.0,4787.0,299.2
1371,3563,GPU,28.0,50.0,118.0,1270.0,797,NVIDIA,,612.1,25.5
1372,3564,GPU,28.0,15.0,245.0,2410.0,758,AMD,,388.1,24.26
1373,3565,GPU,32.0,65.0,246.0,1303.0,760,AMD,,291.8,
1374,3566,GPU,28.0,100.0,294.0,3540.0,719,NVIDIA,,1933.0,80.53
1375,3567,GPU,110.0,,74.0,107.0,400,ATI,,,
1376,3568,GPU,45.0,35.0,114.0,177.0,133,Intel,,96.0,
1377,3569,GPU,28.0,33.0,118.0,1270.0,837,NVIDIA,,702.7,29.28
1378,3570,GPU,28.0,100.0,212.0,2800.0,850,AMD,,2176.0,136.0
1379,3571,GPU,28.0,33.0,87.0,1020.0,954,NVIDIA,,732.7,30.53
1380,3572,GPU,55.0,14.0,121.0,314.0,400,NVIDIA,,32.0,
1381,3573,GPU,12.0,160.0,545.0,13600.0,1365,NVIDIA,12900.0,6451.0,201.6
1382,3574,GPU,28.0,,125.0,1550.0,920,AMD,,706.6,
1383,3575,GPU,14.0,130.0,232.0,5700.0,1188,AMD,,5728.0,358.0
1384,3576,GPU,28.0,33.0,116.0,585.0,775,NVIDIA,,240.0,20.0
1385,3577,GPU,40.0,60.0,137.0,826.0,650,ATI,,832.0,166.4
1386,3578,GPU,28.0,90.0,245.0,2410.0,554,AMD,,425.5,26.59
1387,3579,GPU,130.0,,297.0,160.0,507,ATI,,,
1388,3580,GPU,28.0,,77.0,950.0,650,AMD,,537.6,33.6
1389,3581,GPU,40.0,30.0,104.0,627.0,600,AMD,,480.0,
1390,3582,GPU,28.0,50.0,118.0,1270.0,993,NVIDIA,,381.3,15.89
1391,3583,GPU,110.0,,156.0,120.0,350,ATI,,,
1392,3584,GPU,8.0,,,,1237,NVIDIA,6144.0,6144.0,96.0
1393,3585,GPU,180.0,23.0,80.0,30.0,183,ATI,,,
1394,3586,GPU,130.0,,,110.0,350,Other,,,
1395,3587,GPU,90.0,,125.0,177.0,500,NVIDIA,,,
1396,3588,GPU,14.0,10.0,74.0,1800.0,937,NVIDIA,12.46,797.2,24.91
1397,3589,GPU,28.0,,56.0,690.0,780,AMD,,547.2,34.2
1398,3590,GPU,110.0,,154.0,146.0,300,NVIDIA,,,
1399,3591,GPU,55.0,,67.0,181.0,500,ATI,,40.0,
1400,3592,GPU,40.0,12.0,116.0,585.0,500,NVIDIA,,96.0,8.0
1401,3593,GPU,22.0,86.0,,,350,Intel,,416.0,104.0
1402,3594,GPU,90.0,81.0,196.0,278.0,650,NVIDIA,,,
